Date,Close/Last,Volume,Open,High,Low
10/30/2018,$105.59,877778,$104.33,$105.64,$103.89
10/29/2018,$104.28,787987,$106.54,$106.71,$102.81
10/26/2018,$105.41,782145,$104.88,$106.6488,$103.83
10/25/2018,$106.54,1087116,$104.82,$107.52,$103.875
10/24/2018,$103.37,1336089,$106.29,$106.43,$103.31
10/23/2018,$107.74,979950,$106.26,$108.43,$105.87
10/22/2018,$108.62,1098127,$110.18,$110.34,$108.03
10/19/2018,$109.02,1064188,$108.80,$109.80,$108.58
10/18/2018,$107.01,2492051,$110.66,$111.19,$106.98
10/17/2018,$115.79,963329,$116.20,$116.36,$115.06
10/16/2018,$117.42,2058935,$115.95,$117.43,$115.38
10/15/2018,$113.25,726934,$112.91,$113.975,$112.76
10/12/2018,$114.53,967412,$114.76,$115.32,$112.32
10/11/2018,$112.91,2087962,$113.51,$114.21,$111.51
10/10/2018,$113.01,2665181,$116.36,$116.51,$112.78
10/09/2018,$119.38,1796133,$117.67,$119.80,$117.67
10/08/2018,$117.33,1522363,$117.63,$118.04,$116.27
10/05/2018,$120.09,528112,$120.47,$121.10,$119.46
10/04/2018,$122.06,536789,$123.08,$123.09,$121.42
10/03/2018,$122.77,359481,$123.24,$123.25,$122.53
10/02/2018,$122.21,627764,$122.04,$122.60,$121.46
10/01/2018,$123.27,523428,$123.58,$123.75,$122.87
09/28/2018,$123.00,1341959,$122.47,$123.74,$122.47
09/27/2018,$125.36,855786,$126.01,$126.38,$125.235
09/26/2018,$126.17,866215,$126.17,$127.16,$126.08
09/25/2018,$126.61,2447752,$124.32,$126.63,$123.9416
09/24/2018,$122.04,424761,$121.94,$122.51,$121.47
09/21/2018,$121.64,715831,$121.20,$122.43,$120.91
09/20/2018,$120.13,835500,$119.76,$120.44,$119.24
09/19/2018,$119.49,770409,$119.31,$119.80,$119.04
09/18/2018,$120.28,490752,$119.27,$120.7407,$119.255
09/17/2018,$119.79,1791053,$120.33,$120.63,$119.72
09/14/2018,$121.40,429391,$121.19,$121.64,$120.905
09/13/2018,$121.17,723731,$121.58,$121.83,$120.84
09/12/2018,$121.05,630479,$120.42,$121.43,$119.80
09/11/2018,$119.29,395431,$117.98,$119.52,$117.63
09/10/2018,$118.26,533135,$118.05,$118.42,$117.58
09/07/2018,$116.52,569010,$115.55,$116.70,$115.27
09/06/2018,$115.33,618544,$115.96,$116.14,$114.55
09/05/2018,$115.41,863653,$117.32,$117.40,$115.33
09/04/2018,$118.38,926381,$117.76,$118.81,$117.55
08/31/2018,$119.74,443464,$120.11,$120.83,$119.39
08/30/2018,$121.23,716347,$121.07,$121.89,$120.8746
08/29/2018,$122.05,1498897,$122.10,$122.46,$121.92
08/28/2018,$122.03,493812,$122.50,$122.5121,$121.82
08/27/2018,$122.21,394787,$121.67,$122.38,$121.32
08/24/2018,$120.90,324613,$120.25,$120.94,$119.92
08/23/2018,$119.29,525488,$119.74,$120.16,$119.1134
08/22/2018,$119.08,829931,$119.06,$119.10,$118.45
08/21/2018,$117.98,426549,$118.15,$118.21,$117.58
08/20/2018,$117.70,748327,$117.73,$117.89,$117.14
08/17/2018,$116.90,468746,$115.48,$116.93,$115.38
08/16/2018,$116.08,877861,$115.54,$116.78,$115.26
08/15/2018,$113.22,1340537,$112.88,$113.35,$112.12
08/14/2018,$114.17,690289,$114.52,$114.66,$113.42
08/13/2018,$114.10,636014,$114.47,$114.90,$113.83
08/10/2018,$112.86,819892,$112.26,$113.31,$112.22
08/09/2018,$115.69,457507,$116.29,$116.5099,$115.54
08/08/2018,$116.02,330443,$116.02,$116.47,$115.78
08/07/2018,$115.59,321872,$115.98,$116.00,$115.12
08/06/2018,$115.24,290538,$115.00,$115.66,$114.6305
08/03/2018,$115.71,448562,$115.49,$115.78,$114.805
08/02/2018,$115.57,751064,$114.88,$115.57,$114.79
08/01/2018,$115.95,1039372,$116.327,$116.52,$115.75
07/31/2018,$116.04,1363512,$116.89,$117.11,$115.79
07/30/2018,$116.77,708428,$119.02,$119.08,$116.73
07/27/2018,$119.05,794184,$120.94,$120.94,$118.93
07/26/2018,$119.70,952713,$119.57,$120.51,$119.37
07/25/2018,$119.27,645274,$118.11,$119.48,$117.49
07/24/2018,$117.38,738414,$118.60,$118.68,$116.90
07/23/2018,$116.81,715812,$117.14,$117.14,$116.33
07/20/2018,$116.40,1451308,$117.05,$117.32,$116.18
07/19/2018,$117.41,1390505,$118.08,$118.77,$116.8801
07/18/2018,$121.96,1738861,$121.65,$122.74,$121.27
07/17/2018,$121.64,741684,$119.72,$121.91,$119.68
07/16/2018,$120.57,1450807,$120.07,$120.80,$120.06
07/13/2018,$119.91,804224,$119.48,$119.98,$119.06
07/12/2018,$119.44,755351,$118.11,$119.61,$118.11
07/11/2018,$117.82,654165,$117.62,$118.46,$117.48
07/10/2018,$119.67,511957,$119.26,$120.13,$119.26
07/09/2018,$119.38,808810,$119.45,$119.48,$118.55
07/06/2018,$117.13,863695,$116.48,$117.19,$116.24
07/05/2018,$116.45,896836,$115.63,$116.57,$115.27
07/03/2018,$115.18,1279296,$115.95,$115.95,$114.99
07/02/2018,$115.32,521682,$113.592,$115.39,$113.53
06/29/2018,$115.66,615538,$115.02,$115.82,$115.00
06/28/2018,$113.21,1037472,$112.26,$113.4926,$112.20
06/27/2018,$114.84,521206,$116.01,$116.66,$114.55
06/26/2018,$115.21,1077260,$115.612,$115.87,$114.74
06/25/2018,$116.27,1453376,$116.344,$116.57,$115.36
06/22/2018,$117.83,1463362,$117.656,$118.27,$116.17
06/21/2018,$117.94,620533,$119.04,$119.04,$117.54
06/20/2018,$118.59,855206,$118.74,$119.24,$118.13
06/19/2018,$118.51,1515806,$116.72,$118.73,$116.72
06/18/2018,$119.47,1986041,$118.46,$119.52,$118.44
06/15/2018,$121.18,544123,$121.02,$121.20,$120.44
06/14/2018,$121.38,536113,$120.66,$121.945,$120.54
06/13/2018,$120.50,460063,$120.98,$121.38,$120.08
06/12/2018,$120.19,755486,$120.58,$120.79,$119.99
06/11/2018,$120.01,722698,$119.31,$120.56,$119.07
06/08/2018,$118.75,911738,$118.07,$119.07,$117.52
06/07/2018,$116.93,1074812,$117.89,$118.02,$116.4445
06/06/2018,$116.89,1384923,$116.45,$116.94,$115.82
06/05/2018,$115.67,640748,$116.17,$116.44,$115.34
06/04/2018,$114.61,535664,$114.14,$114.92,$114.05
06/01/2018,$113.73,518115,$114.46,$114.46,$113.18
05/31/2018,$112.79,408637,$112.68,$113.03,$111.87
05/30/2018,$112.40,671289,$111.88,$112.65,$110.99
05/29/2018,$110.29,1017267,$110.67,$111.15,$109.72
05/25/2018,$114.03,2068317,$113.68,$114.26,$113.54
05/24/2018,$114.03,1999181,$113.95,$114.2597,$112.94
05/23/2018,$113.63,779561,$112.02,$113.71,$112.02
05/22/2018,$113.11,650038,$113.40,$113.86,$112.88
05/21/2018,$113.72,397150,$114.19,$114.44,$113.47
05/18/2018,$113.24,1224772,$112.49,$113.33,$112.12
05/17/2018,$114.55,532487,$114.25,$115.18,$113.9621
05/16/2018,$114.16,616499,$113.65,$114.72,$113.08
05/15/2018,$113.64,524664,$113.46,$113.97,$112.60
05/14/2018,$115.19,1085907,$115.95,$116.26,$115.00
05/11/2018,$116.18,548960,$115.92,$116.43,$115.68
05/10/2018,$116.46,1717766,$115.48,$116.689,$115.38
05/09/2018,$115.07,814612,$114.73,$115.36,$114.3508
05/08/2018,$114.80,982788,$113.99,$115.10,$113.87
05/07/2018,$113.99,894699,$114.35,$114.61,$113.77
05/04/2018,$114.02,896318,$112.62,$114.21,$112.57
05/03/2018,$113.14,737577,$112.92,$113.30,$111.67
05/02/2018,$111.98,984760,$112.52,$112.74,$111.72
05/01/2018,$111.72,896481,$110.41,$111.75,$110.1698
04/30/2018,$110.83,412241,$110.74,$111.51,$110.69
04/27/2018,$111.35,946447,$111.38,$111.57,$110.54
04/26/2018,$109.88,1801433,$109.33,$110.22,$109.15
04/25/2018,$108.89,1009209,$108.58,$109.00,$107.61
04/24/2018,$108.50,3035030,$110.59,$111.13,$108.50
04/23/2018,$105.98,1179648,$106.45,$106.72,$105.57
04/20/2018,$106.00,1004039,$106.80,$106.80,$105.855
04/19/2018,$107.87,900300,$108.86,$109.07,$107.09
04/18/2018,$109.01,639048,$109.58,$109.60,$108.76
04/17/2018,$109.44,587220,$108.45,$109.63,$108.32
04/16/2018,$107.95,391065,$108.39,$108.50,$107.731
04/13/2018,$108.13,483491,$108.54,$108.62,$107.86
04/12/2018,$107.91,602793,$107.71,$108.19,$107.59
04/11/2018,$106.97,794552,$107.31,$107.995,$106.8572
04/10/2018,$107.74,973224,$107.98,$108.36,$107.26
04/09/2018,$107.17,821503,$107.95,$108.08,$107.12
04/06/2018,$105.36,598560,$105.84,$106.45,$105.06
04/05/2018,$105.44,468260,$105.47,$106.10,$105.10
04/04/2018,$104.47,690339,$102.37,$104.75,$102.33
04/03/2018,$103.67,1043509,$103.89,$104.16,$102.69
04/02/2018,$103.29,452366,$105.08,$105.18,$102.42
03/29/2018,$105.16,670084,$104.73,$105.84,$104.255
03/28/2018,$103.98,1044167,$103.95,$105.20,$103.54
03/27/2018,$103.03,815319,$104.90,$105.34,$102.42
03/26/2018,$104.83,627496,$104.71,$105.12,$102.75
03/23/2018,$102.48,801053,$104.26,$104.45,$102.41
03/22/2018,$103.94,929749,$104.72,$105.41,$103.87
03/21/2018,$105.10,693945,$104.80,$105.8458,$104.73
03/20/2018,$104.90,877957,$104.10,$105.20,$104.10
03/19/2018,$106.24,485646,$106.16,$106.26,$105.2442
03/16/2018,$107.52,578378,$107.48,$108.25,$107.29
03/15/2018,$108.49,819519,$108.30,$109.00,$108.05
03/14/2018,$108.08,492810,$108.60,$108.65,$107.40
03/13/2018,$107.62,730916,$109.48,$109.53,$107.40
03/12/2018,$108.98,717852,$108.81,$109.26,$108.23
03/09/2018,$109.12,876450,$108.41,$109.20,$108.27
03/08/2018,$108.34,1154126,$108.46,$108.88,$108.08
03/07/2018,$107.91,1356902,$107.40,$107.94,$106.86
03/06/2018,$105.08,656556,$105.12,$105.33,$104.70
03/05/2018,$104.60,1019255,$103.02,$104.77,$102.98
03/02/2018,$102.71,795845,$101.70,$102.85,$101.08
03/01/2018,$102.00,1966757,$102.82,$103.05,$101.15
02/28/2018,$104.50,943686,$105.12,$105.6911,$104.44
02/27/2018,$104.07,990867,$105.45,$105.79,$104.07
02/26/2018,$105.31,1813461,$104.31,$105.36,$103.71
02/23/2018,$104.90,1388141,$103.96,$104.96,$103.79
02/22/2018,$104.14,1183141,$103.43,$104.61,$102.945
02/21/2018,$103.25,1195818,$104.13,$104.7519,$103.20
02/20/2018,$104.23,1600016,$103.99,$104.93,$103.84
02/16/2018,$104.90,547782,$104.61,$105.58,$104.55
02/15/2018,$105.56,1204256,$105.34,$105.66,$104.00
02/14/2018,$105.13,1121304,$102.48,$105.17,$102.44
02/13/2018,$102.80,933903,$102.59,$102.95,$102.18
02/12/2018,$102.75,959250,$102.92,$103.24,$102.18
02/09/2018,$101.99,1377224,$102.53,$103.09,$99.20
02/08/2018,$101.66,1058754,$104.77,$104.87,$101.61
02/07/2018,$105.09,1971739,$105.80,$106.62,$104.84
02/06/2018,$108.36,1713078,$104.93,$108.48,$104.66
02/05/2018,$105.87,1350594,$107.78,$108.95,$105.40
02/02/2018,$109.15,1297955,$110.85,$110.85,$108.97
02/01/2018,$111.65,1354193,$112.22,$112.56,$111.36
01/31/2018,$113.25,5107440,$112.35,$113.42,$111.97
01/30/2018,$110.81,6145821,$112.98,$113.1525,$110.19
01/29/2018,$113.54,1948526,$113.72,$114.15,$112.88
01/26/2018,$114.54,1563035,$113.83,$114.58,$113.655
01/25/2018,$112.84,638987,$114.17,$114.28,$112.64
01/24/2018,$114.37,562112,$114.96,$115.33,$114.03
01/23/2018,$114.27,524589,$114.02,$114.65,$113.74
01/22/2018,$112.78,671508,$112.18,$112.79,$111.80
01/19/2018,$113.20,821878,$113.09,$113.2499,$112.645
01/18/2018,$111.67,898047,$111.78,$112.18,$111.09
01/17/2018,$111.19,977073,$110.08,$111.349,$109.90
01/16/2018,$110.68,927218,$111.98,$112.38,$110.45
01/12/2018,$110.13,1603401,$109.83,$110.6325,$109.51
01/11/2018,$109.64,2291164,$110.54,$110.65,$109.37
01/10/2018,$112.87,705769,$113.64,$113.82,$112.59
01/09/2018,$114.16,515853,$114.36,$114.46,$113.45
01/08/2018,$114.80,515510,$115.09,$115.42,$114.76
01/05/2018,$116.33,475330,$115.45,$116.50,$115.36
01/04/2018,$115.05,539287,$114.78,$115.30,$114.70
01/03/2018,$113.31,506151,$112.63,$113.69,$112.55
01/02/2018,$112.39,540574,$111.23,$112.42,$111.13
12/29/2017,$112.36,287764,$112.22,$112.69,$111.99
12/28/2017,$112.40,487933,$112.78,$113.02,$112.03
12/27/2017,$113.10,317501,$112.75,$113.3466,$112.59
12/26/2017,$112.36,157966,$112.43,$112.50,$111.93
12/22/2017,$112.58,262565,$112.29,$112.64,$111.95
12/21/2017,$112.88,369841,$112.87,$113.47,$112.73
12/20/2017,$113.16,471020,$113.76,$113.82,$112.595
12/19/2017,$115.20,426984,$115.60,$115.68,$114.55
12/18/2017,$115.92,472321,$116.31,$116.41,$115.81
12/15/2017,$114.28,854253,$113.55,$114.70,$113.39
12/14/2017,$113.80,614525,$114.34,$114.92,$113.80
12/13/2017,$112.90,324915,$113.18,$113.49,$112.58
12/12/2017,$112.67,467555,$112.48,$112.97,$112.2001
12/11/2017,$112.03,547609,$111.40,$112.10,$111.31
12/08/2017,$112.55,256940,$113.08,$113.29,$112.42
12/07/2017,$112.42,350757,$111.86,$112.63,$111.75
12/06/2017,$112.20,482076,$110.72,$112.56,$110.49
12/05/2017,$111.30,533708,$110.80,$112.10,$110.61
12/04/2017,$111.44,569172,$112.64,$112.64,$111.38
12/01/2017,$111.78,660770,$111.56,$112.17,$110.77
11/30/2017,$113.35,796116,$113.46,$113.67,$112.76
11/29/2017,$112.97,614545,$115.31,$115.31,$112.54
11/28/2017,$115.52,282697,$116.09,$116.14,$115.19
11/27/2017,$115.74,394022,$116.00,$116.26,$115.5656
11/24/2017,$116.41,294119,$115.81,$116.4699,$115.65
11/22/2017,$113.85,385053,$114.72,$115.64,$113.535
11/21/2017,$115.29,286982,$114.91,$115.57,$114.86
11/20/2017,$114.03,299644,$113.65,$114.26,$113.53
11/17/2017,$113.75,393707,$114.09,$114.28,$113.59
11/16/2017,$113.94,487695,$113.44,$114.01,$113.31
11/15/2017,$112.88,663833,$112.57,$113.43,$112.42
11/14/2017,$113.08,435484,$113.13,$113.24,$112.49
11/13/2017,$112.37,518130,$111.01,$112.395,$110.94
11/10/2017,$112.59,486964,$113.11,$113.12,$112.09
11/09/2017,$112.64,635340,$112.55,$112.85,$111.74
11/08/2017,$114.60,485905,$114.00,$114.79,$113.79
11/07/2017,$114.22,1140493,$114.51,$114.695,$113.84
11/06/2017,$114.99,688752,$115.48,$115.54,$114.67
11/03/2017,$114.91,917960,$115.17,$115.22,$114.62
11/02/2017,$115.52,587366,$116.00,$116.13,$114.91
11/01/2017,$116.27,916153,$116.36,$116.90,$115.93
10/31/2017,$114.20,302978,$114.23,$114.48,$113.57
10/30/2017,$113.80,400268,$113.40,$113.82,$113.39
10/27/2017,$114.15,582321,$114.38,$114.41,$113.48
10/26/2017,$113.40,561019,$113.31,$113.98,$112.65
10/25/2017,$112.76,795804,$113.22,$113.62,$112.32
10/24/2017,$112.30,560257,$112.19,$112.51,$111.62
10/23/2017,$112.32,720305,$112.56,$113.1384,$112.255
10/20/2017,$112.03,776087,$112.68,$112.71,$111.87
10/19/2017,$113.40,1799661,$112.39,$113.64,$111.80
10/18/2017,$111.77,533046,$112.16,$112.17,$111.14
10/17/2017,$111.34,328426,$111.12,$111.47,$110.86
10/16/2017,$111.84,515688,$112.09,$112.09,$111.56
10/13/2017,$112.72,344985,$112.71,$113.17,$112.60
10/12/2017,$112.65,322600,$112.55,$113.03,$112.51
10/11/2017,$112.66,522710,$112.19,$112.80,$112.16
10/10/2017,$112.35,561067,$112.47,$112.55,$111.81
10/09/2017,$112.31,789103,$111.44,$112.31,$111.34
10/06/2017,$110.97,787240,$109.84,$110.97,$109.84
10/05/2017,$110.92,574214,$110.30,$110.94,$110.04
10/04/2017,$110.12,545092,$110.09,$110.575,$109.93
10/03/2017,$110.94,378242,$110.66,$111.21,$110.65
10/02/2017,$110.56,557343,$109.97,$110.71,$109.9401
09/29/2017,$109.65,549407,$108.77,$109.66,$108.60
09/28/2017,$108.80,414672,$108.35,$108.95,$108.35
09/27/2017,$107.98,663937,$107.43,$108.34,$107.43
09/26/2017,$107.92,768774,$108.09,$108.28,$107.38
09/25/2017,$108.95,482779,$109.85,$109.86,$108.37
09/22/2017,$110.27,464367,$110.29,$110.53,$109.80
09/21/2017,$109.63,459660,$109.64,$110.01,$109.25
09/20/2017,$109.90,636386,$110.24,$110.44,$108.97
09/19/2017,$110.33,641084,$110.64,$110.67,$110.06
09/18/2017,$110.06,1057738,$109.97,$110.29,$109.88
09/15/2017,$109.74,726481,$109.76,$110.12,$109.33
09/14/2017,$109.20,403354,$108.91,$109.46,$108.7142
09/13/2017,$109.80,586473,$109.75,$109.90,$109.47
09/12/2017,$109.94,838977,$109.93,$110.21,$109.59
09/11/2017,$110.19,1069085,$109.55,$110.32,$109.50
09/08/2017,$108.30,851071,$108.86,$109.07,$108.18
09/07/2017,$108.01,1044995,$107.91,$108.37,$107.61
09/06/2017,$106.07,684613,$106.02,$106.34,$105.43
09/05/2017,$104.76,354642,$105.13,$105.62,$104.35
09/01/2017,$105.34,378665,$105.71,$105.74,$105.12
08/31/2017,$104.95,764160,$104.60,$105.10,$104.25
08/30/2017,$104.53,480290,$104.49,$104.76,$104.15
08/29/2017,$104.78,923093,$104.09,$105.24,$104.03
08/28/2017,$105.37,346502,$105.60,$105.69,$105.02
08/25/2017,$105.12,378662,$104.97,$105.46,$104.88
08/24/2017,$104.61,550162,$105.19,$105.29,$104.453
08/23/2017,$105.56,321854,$105.32,$105.85,$105.28
08/22/2017,$105.41,427199,$105.33,$105.66,$105.12
08/21/2017,$104.93,396280,$104.78,$105.03,$104.35
08/18/2017,$104.82,488272,$104.77,$105.12,$104.49
08/17/2017,$104.55,377776,$105.56,$105.66,$104.53
08/16/2017,$106.16,520586,$105.75,$106.34,$105.70
08/15/2017,$105.89,533634,$105.66,$106.16,$105.30
08/14/2017,$105.70,653689,$105.81,$106.19,$105.68
08/11/2017,$104.46,573711,$104.35,$104.69,$103.93
08/10/2017,$103.81,783948,$104.68,$104.84,$103.77
08/09/2017,$105.69,562497,$105.25,$105.89,$105.15
08/08/2017,$106.40,671598,$106.96,$107.17,$106.22
08/07/2017,$106.60,465837,$106.75,$106.90,$106.425
08/04/2017,$107.36,515166,$107.74,$107.95,$107.18
08/03/2017,$107.17,858566,$107.23,$107.55,$106.86
08/02/2017,$106.34,573519,$106.89,$106.95,$105.81
08/01/2017,$107.06,1068054,$106.68,$107.19,$106.53
07/31/2017,$105.85,595289,$105.89,$105.895,$105.20
07/28/2017,$106.06,858897,$105.76,$106.44,$105.60
07/27/2017,$105.08,732848,$105.76,$105.97,$104.00
07/26/2017,$105.26,711273,$104.37,$105.3999,$104.27
07/25/2017,$103.87,810505,$104.31,$104.46,$103.71
07/24/2017,$103.69,1592963,$103.55,$103.92,$103.09
07/21/2017,$104.28,1320387,$103.76,$104.31,$103.29
07/20/2017,$105.82,1186440,$104.92,$106.14,$104.91
07/19/2017,$105.54,899666,$105.50,$105.62,$105.16
07/18/2017,$104.42,925013,$103.88,$104.54,$103.87
07/17/2017,$104.81,584503,$104.29,$104.84,$104.19
07/14/2017,$104.88,573905,$104.33,$104.95,$104.28
07/13/2017,$104.15,478252,$104.81,$105.02,$104.01
07/12/2017,$104.84,639408,$104.05,$105.06,$103.89
07/11/2017,$103.93,479041,$103.20,$104.11,$103.20
07/10/2017,$104.27,633543,$103.94,$104.43,$103.88
07/07/2017,$103.25,708444,$102.15,$103.51,$102.08
07/06/2017,$102.67,973671,$101.80,$103.17,$101.71
07/05/2017,$103.62,708203,$102.71,$103.73,$102.56
07/03/2017,$103.08,548173,$103.85,$104.11,$103.05
06/30/2017,$104.67,771870,$104.86,$105.06,$104.17
06/29/2017,$103.88,1057401,$105.40,$105.45,$103.24
06/28/2017,$106.90,671973,$106.12,$106.97,$105.77
06/27/2017,$106.18,552791,$107.13,$107.21,$106.05
06/26/2017,$107.05,568891,$107.77,$107.97,$107.00
06/23/2017,$107.48,596634,$106.71,$107.60,$106.585
06/22/2017,$107.06,753890,$107.14,$107.43,$106.65
06/21/2017,$106.30,834682,$105.62,$106.31,$105.4415
06/20/2017,$105.53,626926,$106.12,$106.24,$105.32
06/19/2017,$106.62,456873,$106.37,$106.69,$106.26
06/16/2017,$105.79,862911,$104.84,$105.82,$104.67
06/15/2017,$104.21,813603,$103.58,$104.34,$103.24
06/14/2017,$105.39,790128,$106.87,$107.03,$104.605
06/13/2017,$104.98,780542,$105.32,$105.49,$104.65
06/12/2017,$103.58,1408501,$103.87,$104.04,$102.90
06/09/2017,$106.06,776712,$107.53,$107.61,$105.46
06/08/2017,$107.53,558890,$107.60,$107.73,$106.95
06/07/2017,$107.48,667804,$107.67,$107.89,$106.895
06/06/2017,$107.64,1026499,$107.14,$107.8312,$107.11
06/05/2017,$108.24,334514,$108.04,$108.475,$107.91
06/02/2017,$108.60,685502,$108.36,$108.72,$108.14
06/01/2017,$107.12,587533,$107.05,$107.29,$106.77
05/31/2017,$107.56,569126,$107.57,$107.93,$107.04
05/30/2017,$106.62,640451,$106.25,$106.69,$106.23
05/26/2017,$106.30,781865,$105.78,$106.3579,$105.78
05/25/2017,$106.81,535992,$106.33,$106.98,$106.31
05/24/2017,$106.59,314788,$106.11,$106.69,$105.98
05/23/2017,$106.28,829016,$106.61,$106.64,$106.06
05/22/2017,$105.74,629733,$105.45,$105.76,$105.41
05/19/2017,$105.08,714832,$105.04,$105.44,$104.96
05/18/2017,$103.93,1088712,$103.63,$104.4214,$103.57
05/17/2017,$103.91,688474,$104.65,$105.14,$103.91
05/16/2017,$104.69,462156,$104.98,$105.075,$104.14
05/15/2017,$103.51,330345,$103.34,$103.68,$103.31
05/12/2017,$103.37,556857,$102.79,$103.5486,$102.71
05/11/2017,$102.15,652537,$102.18,$102.32,$101.65
05/10/2017,$103.39,540317,$104.00,$104.05,$103.26
05/09/2017,$103.67,860556,$103.38,$104.045,$103.35
05/08/2017,$103.31,485418,$103.03,$103.41,$102.91
05/05/2017,$103.88,519541,$102.53,$103.90,$102.50
05/04/2017,$102.36,576722,$101.49,$102.46,$101.42
05/03/2017,$100.89,639398,$100.88,$101.02,$100.56
05/02/2017,$101.37,968418,$100.85,$101.38,$100.75
05/01/2017,$100.94,519365,$100.42,$101.11,$100.42
04/28/2017,$100.18,736680,$100.07,$100.45,$100.00
04/27/2017,$100.70,678006,$100.32,$100.85,$100.11
04/26/2017,$100.25,1648807,$100.81,$101.06,$100.195
04/25/2017,$102.13,1478780,$101.88,$102.26,$101.23
04/24/2017,$101.38,1920721,$100.83,$101.96,$100.61
04/21/2017,$97.00,917193,$97.30,$97.34,$96.83
04/20/2017,$97.15,681846,$97.50,$97.52,$97.11
04/19/2017,$97.05,921828,$97.10,$97.32,$96.86
04/18/2017,$97.02,488306,$96.81,$97.03,$96.49
04/17/2017,$96.78,685536,$96.58,$96.90,$96.44
04/13/2017,$96.18,1023677,$96.61,$97.09,$96.17
04/12/2017,$97.34,726697,$97.13,$97.49,$96.91
04/11/2017,$97.06,841308,$97.04,$97.26,$96.04
04/10/2017,$97.39,664513,$97.15,$97.47,$97.025
04/07/2017,$97.52,448660,$97.05,$97.65,$97.0101
04/06/2017,$97.27,516379,$97.13,$97.66,$96.94
04/05/2017,$97.38,511710,$97.75,$98.31,$97.27
04/04/2017,$98.47,427249,$98.18,$98.52,$98.12
04/03/2017,$98.21,576779,$98.62,$98.69,$97.65
03/31/2017,$98.17,570303,$97.74,$98.61,$97.74
03/30/2017,$97.91,742975,$97.90,$98.24,$97.77
03/29/2017,$98.41,759825,$97.92,$98.49,$97.77
03/28/2017,$98.49,655362,$98.21,$98.6452,$98.13
03/27/2017,$97.35,520202,$97.14,$97.65,$96.94
03/24/2017,$97.89,428849,$97.94,$98.32,$97.59
03/23/2017,$97.87,575114,$97.33,$98.29,$97.26
03/22/2017,$97.65,702715,$97.33,$98.05,$97.23
03/21/2017,$97.01,1571705,$98.63,$98.79,$96.92
03/20/2017,$98.11,1174747,$98.06,$98.18,$97.73
03/17/2017,$97.36,1412640,$97.52,$97.77,$97.185
03/16/2017,$97.34,1307658,$97.38,$97.4393,$96.94
03/15/2017,$96.04,926967,$94.94,$96.16,$94.87
03/14/2017,$94.70,837138,$95.08,$95.17,$94.62
03/13/2017,$95.12,876457,$94.88,$95.27,$94.88
03/10/2017,$95.18,1229162,$94.94,$95.296,$94.60
03/09/2017,$94.57,611947,$94.86,$94.875,$94.30
03/08/2017,$94.18,345984,$94.18,$94.58,$94.11
03/07/2017,$94.02,516973,$93.96,$94.40,$93.74
03/06/2017,$94.09,380101,$94.19,$94.29,$93.79
03/03/2017,$94.64,490230,$94.12,$94.64,$94.01
03/02/2017,$94.46,554989,$93.91,$94.71,$93.81
03/01/2017,$94.48,1028183,$93.96,$94.66,$93.89
02/28/2017,$93.18,596526,$93.16,$93.58,$93.16
02/27/2017,$93.22,512605,$92.89,$93.346,$92.87
02/24/2017,$93.37,630167,$93.01,$93.37,$92.77
02/23/2017,$94.14,449672,$93.92,$94.448,$93.83
02/22/2017,$94.01,606249,$93.56,$94.17,$93.42
02/21/2017,$93.15,604454,$92.55,$93.15,$92.51
02/17/2017,$92.46,725497,$92.24,$92.58,$92.19
02/16/2017,$92.75,597846,$92.48,$92.84,$92.45
02/15/2017,$92.45,699011,$91.44,$92.5499,$91.39
02/14/2017,$92.47,439584,$92.49,$92.53,$92.08
02/13/2017,$92.53,400411,$92.88,$92.93,$92.48
02/10/2017,$91.73,417028,$91.70,$91.94,$91.64
02/09/2017,$91.71,548582,$91.90,$92.1663,$91.71
02/08/2017,$91.79,653804,$91.72,$92.22,$91.62
02/07/2017,$91.96,1532969,$91.36,$91.99,$91.31
02/06/2017,$91.25,1222105,$90.89,$91.33,$90.81
02/03/2017,$92.52,628735,$92.40,$92.58,$92.07
02/02/2017,$91.87,1481436,$92.56,$92.64,$91.75
02/01/2017,$90.71,1177675,$90.93,$91.01,$90.19
01/31/2017,$91.51,924399,$91.73,$91.80,$91.19
01/30/2017,$91.33,1127642,$90.67,$91.44,$90.49
01/27/2017,$91.12,786637,$91.22,$91.56,$90.87
01/26/2017,$90.82,764517,$90.64,$91.04,$90.43
01/25/2017,$91.22,1012894,$90.94,$91.29,$90.56
01/24/2017,$89.63,1188451,$90.01,$90.13,$89.31
01/23/2017,$89.30,647571,$89.44,$89.47,$88.84
01/20/2017,$89.40,424321,$89.37,$89.59,$89.31
01/19/2017,$89.23,1153558,$88.80,$89.49,$88.80
01/18/2017,$89.35,789934,$88.90,$89.38,$88.87
01/17/2017,$89.64,853804,$89.51,$89.74,$89.28
01/13/2017,$89.44,406078,$89.28,$89.68,$89.10
01/12/2017,$89.39,614420,$88.72,$89.62,$88.67
01/11/2017,$88.79,1417935,$87.83,$88.92,$87.76
01/10/2017,$88.63,579928,$89.03,$89.28,$88.51
01/09/2017,$89.36,1230843,$88.97,$89.48,$88.92
01/06/2017,$88.47,911445,$87.82,$88.73,$87.72
01/05/2017,$87.85,1257940,$86.37,$87.95,$86.33
01/04/2017,$86.66,1057673,$85.66,$86.70,$85.49
01/03/2017,$86.30,803732,$86.25,$86.44,$85.92
